Time Slot,Rush Hour,Day,Working Day,City,Area Name,Population,Two-Wheeler Count,Four-Wheeler Count,Weather,Traffic Density
17:00,No,Wednesday,Yes,Kolkata,Joka,530000,607,76,Cloudy,Medium
11:00,No,Thursday,Yes,Mumbai,Prabhadevi,2250000,721,487,Sunny,Medium
12:00,No,Tuesday,Yes,Bengaluru,Hebbal,290000,802,113,Rainy,High
16:00,No,Sunday,No,Chennai,Chromepet,1320000,447,105,Sunny,High
12:00,Yes,Monday,Yes,Bengaluru,Majestic,560000,179,232,Foggy,High
11:00,No,Thursday,Yes,Chennai,Chromepet,1320000,264,152,Sunny,High
12:00,Yes,Friday,Yes,Hyderabad,Gachibowli,140000,955,413,Rainy,Medium
16:00,No,Friday,Yes,Kolkata,Joka,530000,565,414,Sunny,Medium
15:00,Yes,Monday,Yes,Chennai,Nungambakkam,900000,535,376,Rainy,Medium
22:00,Yes,Tuesday,Yes,Chennai,Royapettah,1200000,781,229,Foggy,Medium
15:00,No,Saturday,Yes,Bengaluru,Jayanagar,250000,436,343,Rainy,High
18:00,Yes,Monday,Yes,Chennai,T Nagar,800000,227,202,Sunny,Medium
08:00,No,Thursday,Yes,Kolkata,Joka,530000,236,316,Rainy,Low
10:00,Yes,Saturday,Yes,Bengaluru,Hulimavu,600000,691,150,Foggy,High
09:00,Yes,Tuesday,Yes,Chennai,Choolaimedu,1140000,279,489,Rainy,Low
20:00,Yes,Wednesday,Yes,Hyderabad,Himayatnagar,230000,593,335,Cloudy,Medium
18:00,Yes,Thursday,Yes,Hyderabad,Chandanagar,390000,718,419,Foggy,Medium
11:00,No,Saturday,Yes,Bengaluru,Hebbal,290000,891,492,Rainy,Low
17:00,No,Tuesday,Yes,Chennai,Mylapore,780000,599,490,Foggy,High
17:00,Yes,Saturday,Yes,Chennai,Royapettah,1200000,634,490,Sunny,Low
13:00,Yes,Thursday,Yes,Chennai,Nungambakkam,900000,245,421,Cloudy,High
12:00,Yes,Thursday,Yes,Hyderabad,Himayatnagar,230000,610,60,Sunny,Low
08:00,Yes,Friday,Yes,Bengaluru,Hebbal,290000,334,425,Cloudy,High
22:00,Yes,Tuesday,Yes,Bengaluru,Koramangala,300000,710,230,Rainy,High
21:00,Yes,Tuesday,Yes,Chennai,Mylapore,780000,278,252,Sunny,Low
15:00,No,Thursday,Yes,Mumbai,Prabhadevi,2250000,522,105,Rainy,Medium
13:00,No,Monday,Yes,Chennai,Nungambakkam,900000,586,309,Cloudy,Low
12:00,No,Tuesday,Yes,Mumbai,Andheri West,1300000,962,136,Rainy,Medium
11:00,No,Saturday,Yes,Mumbai,Lower Parel,1550000,221,82,Cloudy,High
16:00,No,Tuesday,Yes,Hyderabad,Himayatnagar,230000,512,435,Rainy,Low
08:00,Yes,Thursday,Yes,Kolkata,Joka,530000,100,301,Rainy,High
22:00,No,Friday,Yes,Mumbai,Juhu Beach,1150000,759,330,Cloudy,Low
14:00,No,Monday,Yes,Bengaluru,Yelahanka,270000,811,67,Sunny,High
20:00,No,Thursday,Yes,Chennai,T Nagar,800000,843,60,Rainy,Medium
13:00,Yes,Monday,Yes,Bengaluru,MG Road,340000,192,246,Foggy,High
15:00,Yes,Tuesday,Yes,Chennai,Adyar,850000,301,313,Cloudy,Low
12:00,Yes,Saturday,Yes,Kolkata,Tangra,510000,755,229,Sunny,Medium
17:00,No,Wednesday,Yes,Mumbai,Andheri West,1300000,255,216,Cloudy,High
12:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,773,72,Cloudy,Medium
09:00,Yes,Saturday,Yes,Chennai,Anna Nagar,820000,479,245,Cloudy,Low
09:00,No,Tuesday,Yes,Bengaluru,MG Road,340000,721,250,Rainy,Medium
18:00,No,Wednesday,Yes,Kolkata,Tangra,510000,908,66,Cloudy,High
17:00,Yes,Friday,Yes,Hyderabad,Himayatnagar,230000,273,240,Sunny,Medium
17:00,No,Wednesday,Yes,Mumbai,Matunga,2300000,541,465,Sunny,Low
14:00,Yes,Tuesday,Yes,Kolkata,Tangra,510000,304,226,Cloudy,High
11:00,No,Sunday,No,Hyderabad,Patancheru,380000,873,289,Rainy,High
15:00,No,Saturday,Yes,Bengaluru,Hulimavu,600000,882,57,Cloudy,High
09:00,No,Wednesday,Yes,Kolkata,Sealdah,220000,935,169,Rainy,Medium
20:00,Yes,Friday,Yes,Kolkata,Rajarhat,240000,492,152,Cloudy,High
19:00,Yes,Tuesday,Yes,Bengaluru,Nagavara,620000,688,268,Foggy,Low
21:00,Yes,Sunday,No,Bengaluru,Koramangala,300000,814,346,Rainy,High
08:00,Yes,Monday,Yes,Kolkata,Sealdah,220000,178,345,Cloudy,High
09:00,Yes,Monday,Yes,Chennai,Adyar,850000,515,204,Cloudy,High
14:00,No,Friday,Yes,Chennai,Guindy,1340000,961,330,Sunny,Low
10:00,No,Sunday,No,Hyderabad,Gachibowli,140000,817,425,Rainy,Medium
13:00,Yes,Monday,Yes,Chennai,Guindy,1340000,670,456,Cloudy,High
19:00,No,Tuesday,Yes,Bengaluru,Vijayanagar,260000,183,204,Sunny,Low
15:00,No,Saturday,Yes,Kolkata,Cossipore,570000,342,423,Cloudy,Medium
13:00,No,Monday,Yes,Kolkata,Joka,530000,371,300,Sunny,High
11:00,Yes,Wednesday,Yes,Bengaluru,Koramangala,300000,731,380,Rainy,Medium
09:00,No,Friday,Yes,Hyderabad,Himayatnagar,230000,957,214,Cloudy,High
17:00,Yes,Friday,Yes,Hyderabad,Charminar,210000,851,121,Cloudy,Medium
14:00,Yes,Friday,Yes,Hyderabad,Nizampet,400000,529,419,Foggy,Medium
22:00,No,Thursday,Yes,Kolkata,Dum Dum,270000,415,330,Sunny,High
20:00,Yes,Tuesday,Yes,Chennai,Choolaimedu,1140000,209,302,Cloudy,Low
19:00,Yes,Tuesday,Yes,Kolkata,Esplanade,200000,575,440,Cloudy,Low
10:00,Yes,Wednesday,Yes,Bengaluru,Koramangala,300000,192,328,Rainy,High
11:00,No,Wednesday,Yes,Hyderabad,Patancheru,380000,137,431,Cloudy,High
19:00,Yes,Thursday,Yes,Bengaluru,Koramangala,300000,328,151,Foggy,Medium
22:00,Yes,Thursday,Yes,Kolkata,Salt Lake,250000,283,249,Rainy,High
20:00,No,Tuesday,Yes,Mumbai,Juhu Beach,1150000,404,427,Rainy,Medium
20:00,No,Tuesday,Yes,Mumbai,Dadar East,1250000,517,247,Sunny,High
09:00,Yes,Saturday,Yes,Kolkata,Cossipore,570000,476,89,Cloudy,High
14:00,Yes,Sunday,No,Kolkata,Esplanade,200000,715,102,Rainy,Medium
19:00,No,Thursday,Yes,Hyderabad,Begumpet,190000,769,204,Cloudy,Medium
20:00,Yes,Sunday,No,Hyderabad,Nizampet,400000,914,428,Cloudy,Medium
08:00,No,Wednesday,Yes,Kolkata,Joka,530000,555,372,Cloudy,Medium
12:00,Yes,Sunday,No,Kolkata,Salt Lake,250000,214,459,Foggy,Medium
21:00,Yes,Friday,Yes,Bengaluru,MG Road,340000,720,159,Sunny,Low
11:00,No,Tuesday,Yes,Hyderabad,Nizampet,400000,365,471,Foggy,High
16:00,No,Tuesday,Yes,Bengaluru,MG Road,340000,183,62,Cloudy,Medium
10:00,No,Monday,Yes,Chennai,Chromepet,1320000,556,465,Foggy,Low
16:00,No,Tuesday,Yes,Bengaluru,Majestic,560000,924,77,Sunny,Low
14:00,Yes,Monday,Yes,Mumbai,Mazgaon,2400000,144,52,Rainy,Low
11:00,Yes,Tuesday,Yes,Chennai,Royapettah,1200000,336,178,Cloudy,Low
17:00,No,Saturday,Yes,Bengaluru,Vijayanagar,260000,968,321,Sunny,Medium
15:00,Yes,Thursday,Yes,Hyderabad,Begumpet,190000,565,169,Cloudy,High
08:00,No,Monday,Yes,Hyderabad,Gachibowli,140000,610,260,Rainy,Medium
15:00,No,Monday,Yes,Kolkata,Joka,530000,982,315,Cloudy,Low
19:00,No,Friday,Yes,Bengaluru,Hebbal,290000,244,257,Cloudy,High
22:00,No,Thursday,Yes,Hyderabad,Alwal,290000,500,312,Foggy,Medium
11:00,Yes,Sunday,No,Kolkata,Maniktala,350000,354,119,Rainy,Low
13:00,No,Tuesday,Yes,Hyderabad,Nizampet,400000,486,407,Foggy,High
08:00,Yes,Monday,Yes,Kolkata,Maniktala,350000,454,310,Rainy,High
11:00,Yes,Wednesday,Yes,Bengaluru,Hulimavu,600000,272,279,Rainy,Low
16:00,Yes,Monday,Yes,Hyderabad,Patancheru,380000,430,472,Foggy,Low
11:00,No,Saturday,Yes,Hyderabad,Begumpet,190000,467,314,Sunny,High
22:00,Yes,Thursday,Yes,Kolkata,Salt Lake,250000,622,286,Foggy,Medium
18:00,Yes,Wednesday,Yes,Kolkata,Joka,530000,141,124,Rainy,Low
11:00,No,Thursday,Yes,Hyderabad,Begumpet,190000,962,432,Foggy,High
08:00,No,Saturday,Yes,Chennai,Mandaveli,1120000,453,427,Cloudy,Low
22:00,Yes,Sunday,No,Kolkata,Joka,530000,160,413,Rainy,Medium
14:00,No,Monday,Yes,Hyderabad,Begumpet,190000,815,487,Foggy,Low
16:00,Yes,Tuesday,Yes,Kolkata,Cossipore,570000,898,246,Sunny,Low
11:00,Yes,Wednesday,Yes,Bengaluru,Ulsoor,220000,497,285,Cloudy,Low
18:00,Yes,Saturday,Yes,Kolkata,Joka,530000,655,164,Foggy,Low
08:00,Yes,Sunday,No,Bengaluru,Nagavara,620000,914,448,Sunny,High
15:00,No,Tuesday,Yes,Bengaluru,Jayanagar,250000,445,262,Foggy,Medium
08:00,No,Friday,Yes,Chennai,Guindy,1340000,486,207,Sunny,Medium
20:00,No,Sunday,No,Kolkata,Salt Lake,250000,511,56,Sunny,Low
14:00,Yes,Tuesday,Yes,Kolkata,Joka,530000,383,247,Rainy,High
08:00,No,Friday,Yes,Bengaluru,Vijayanagar,260000,472,172,Foggy,Low
14:00,Yes,Monday,Yes,Kolkata,Rajarhat,240000,127,209,Foggy,High
20:00,No,Saturday,Yes,Bengaluru,Hebbal,290000,915,200,Rainy,High
11:00,Yes,Tuesday,Yes,Mumbai,Mazgaon,2400000,413,165,Sunny,High
21:00,No,Saturday,Yes,Mumbai,Juhu Beach,1150000,637,262,Rainy,High
19:00,No,Wednesday,Yes,Chennai,Choolaimedu,1140000,541,243,Cloudy,High
08:00,Yes,Monday,Yes,Kolkata,Salt Lake,250000,555,336,Sunny,High
13:00,No,Thursday,Yes,Hyderabad,Shamshabad,310000,397,108,Rainy,Low
17:00,No,Saturday,Yes,Chennai,Choolaimedu,1140000,694,365,Sunny,High
09:00,Yes,Wednesday,Yes,Kolkata,Tangra,510000,518,74,Sunny,Low
14:00,Yes,Monday,Yes,Mumbai,Lower Parel,1550000,767,322,Foggy,High
17:00,Yes,Wednesday,Yes,Kolkata,Tangra,510000,724,292,Rainy,Low
21:00,Yes,Tuesday,Yes,Hyderabad,Patancheru,380000,242,396,Sunny,Low
10:00,Yes,Friday,Yes,Hyderabad,Begumpet,190000,561,118,Rainy,Medium
18:00,Yes,Monday,Yes,Hyderabad,Nizampet,400000,892,357,Sunny,High
15:00,No,Thursday,Yes,Hyderabad,Shamshabad,310000,967,173,Cloudy,Low
15:00,No,Wednesday,Yes,Bengaluru,Ulsoor,220000,559,58,Sunny,High
13:00,No,Tuesday,Yes,Mumbai,Juhu Beach,1150000,596,287,Foggy,Medium
17:00,No,Sunday,No,Chennai,Anna Nagar,820000,305,215,Cloudy,High
08:00,Yes,Saturday,Yes,Bengaluru,Yelahanka,270000,795,385,Cloudy,Medium
15:00,No,Sunday,No,Mumbai,Prabhadevi,2250000,275,137,Cloudy,Low
08:00,Yes,Saturday,Yes,Bengaluru,Vijayanagar,260000,782,130,Cloudy,High
16:00,No,Monday,Yes,Kolkata,Tangra,510000,481,102,Foggy,High
10:00,Yes,Saturday,Yes,Bengaluru,Jayanagar,250000,846,140,Foggy,Medium
08:00,No,Monday,Yes,Chennai,Royapettah,1200000,380,281,Sunny,High
13:00,Yes,Wednesday,Yes,Chennai,Mandaveli,1120000,109,91,Cloudy,Low
13:00,No,Saturday,Yes,Chennai,T Nagar,800000,794,456,Cloudy,Medium
21:00,Yes,Friday,Yes,Hyderabad,Charminar,210000,360,231,Foggy,Low
22:00,No,Friday,Yes,Bengaluru,Yelahanka,270000,563,167,Rainy,High
20:00,No,Friday,Yes,Bengaluru,Ulsoor,220000,311,304,Cloudy,Low
13:00,No,Saturday,Yes,Bengaluru,Jayanagar,250000,485,252,Foggy,Low
10:00,Yes,Wednesday,Yes,Bengaluru,Hulimavu,600000,297,324,Rainy,High
14:00,Yes,Wednesday,Yes,Bengaluru,Jayanagar,250000,757,464,Rainy,Low
15:00,No,Sunday,No,Hyderabad,Gachibowli,140000,893,310,Rainy,High
19:00,No,Saturday,Yes,Bengaluru,Majestic,560000,942,205,Sunny,High
19:00,No,Saturday,Yes,Kolkata,Maniktala,350000,578,369,Foggy,High
14:00,No,Wednesday,Yes,Kolkata,Sealdah,220000,407,477,Cloudy,High
19:00,No,Tuesday,Yes,Hyderabad,Shamshabad,310000,121,51,Rainy,Medium
20:00,No,Thursday,Yes,Bengaluru,Jayanagar,250000,274,254,Foggy,High
10:00,Yes,Sunday,No,Hyderabad,Chandanagar,390000,259,142,Cloudy,High
22:00,Yes,Friday,Yes,Hyderabad,Chandanagar,390000,253,427,Sunny,Medium
13:00,No,Monday,Yes,Hyderabad,Alwal,290000,415,324,Cloudy,Low
22:00,Yes,Tuesday,Yes,Chennai,Royapettah,1200000,714,478,Cloudy,High
17:00,Yes,Monday,Yes,Kolkata,Tangra,510000,905,195,Cloudy,Medium
10:00,Yes,Monday,Yes,Bengaluru,Koramangala,300000,806,172,Cloudy,Medium
19:00,No,Thursday,Yes,Hyderabad,Chandanagar,390000,209,441,Rainy,Medium
10:00,No,Tuesday,Yes,Bengaluru,Majestic,560000,540,379,Cloudy,High
20:00,Yes,Thursday,Yes,Mumbai,Andheri West,1300000,763,404,Cloudy,Low
18:00,No,Friday,Yes,Chennai,Mylapore,780000,574,102,Cloudy,Low
13:00,No,Friday,Yes,Chennai,Mandaveli,1120000,412,155,Sunny,High
13:00,No,Tuesday,Yes,Mumbai,Lower Parel,1550000,883,483,Rainy,High
21:00,Yes,Monday,Yes,Hyderabad,Chandanagar,390000,616,221,Foggy,Medium
12:00,Yes,Friday,Yes,Hyderabad,Patancheru,380000,453,361,Cloudy,Medium
09:00,No,Wednesday,Yes,Chennai,Mandaveli,1120000,671,157,Cloudy,Medium
15:00,No,Sunday,No,Hyderabad,Shamshabad,310000,422,153,Sunny,High
20:00,No,Thursday,Yes,Hyderabad,Patancheru,380000,637,296,Rainy,High
10:00,Yes,Thursday,Yes,Chennai,Choolaimedu,1140000,671,338,Foggy,Low
16:00,Yes,Monday,Yes,Kolkata,Joka,530000,821,427,Foggy,Medium
15:00,Yes,Wednesday,Yes,Hyderabad,Begumpet,190000,744,350,Sunny,High
12:00,Yes,Thursday,Yes,Hyderabad,Chandanagar,390000,207,386,Rainy,High
11:00,Yes,Friday,Yes,Mumbai,Prabhadevi,2250000,441,150,Rainy,Low
19:00,No,Monday,Yes,Kolkata,Rajarhat,240000,514,295,Foggy,High
17:00,No,Monday,Yes,Kolkata,Tangra,510000,590,212,Foggy,Medium
17:00,No,Thursday,Yes,Chennai,Guindy,1340000,614,311,Rainy,Medium
11:00,No,Saturday,Yes,Kolkata,Joka,530000,616,497,Rainy,Medium
08:00,No,Monday,Yes,Kolkata,Esplanade,200000,584,381,Rainy,Medium
08:00,No,Friday,Yes,Mumbai,Andheri West,1300000,364,461,Sunny,Medium
12:00,Yes,Tuesday,Yes,Kolkata,Esplanade,200000,663,266,Sunny,Medium
18:00,Yes,Monday,Yes,Mumbai,Juhu Beach,1150000,231,269,Cloudy,High
14:00,No,Saturday,Yes,Kolkata,Alipore,550000,656,97,Sunny,High
12:00,Yes,Monday,Yes,Bengaluru,Hebbal,290000,284,160,Foggy,Medium
10:00,Yes,Saturday,Yes,Kolkata,Joka,530000,482,472,Sunny,Medium
08:00,No,Thursday,Yes,Hyderabad,Nizampet,400000,866,456,Foggy,High
14:00,No,Thursday,Yes,Chennai,Anna Nagar,820000,186,376,Cloudy,Low
14:00,No,Tuesday,Yes,Chennai,Choolaimedu,1140000,313,424,Cloudy,Medium
14:00,No,Thursday,Yes,Mumbai,Chembur,1650000,593,282,Foggy,High
21:00,No,Friday,Yes,Mumbai,Juhu Beach,1150000,331,337,Rainy,High
14:00,No,Monday,Yes,Chennai,Mylapore,780000,467,359,Sunny,Medium
19:00,No,Tuesday,Yes,Bengaluru,Majestic,560000,614,305,Cloudy,Low
09:00,Yes,Friday,Yes,Bengaluru,Majestic,560000,524,57,Rainy,Low
15:00,No,Friday,Yes,Kolkata,Esplanade,200000,902,307,Cloudy,High
15:00,No,Saturday,Yes,Hyderabad,Begumpet,190000,246,224,Rainy,Low
12:00,No,Thursday,Yes,Bengaluru,Nagavara,620000,962,215,Foggy,Medium
12:00,No,Saturday,Yes,Chennai,Nungambakkam,900000,999,353,Sunny,High
18:00,No,Friday,Yes,Bengaluru,Hulimavu,600000,411,293,Sunny,High
20:00,Yes,Friday,Yes,Chennai,T Nagar,800000,895,358,Cloudy,Medium
10:00,No,Saturday,Yes,Chennai,T Nagar,800000,942,213,Foggy,Low
17:00,No,Saturday,Yes,Bengaluru,Hebbal,290000,770,155,Rainy,High
08:00,No,Sunday,No,Mumbai,Juhu Beach,1150000,961,80,Rainy,High
10:00,Yes,Wednesday,Yes,Bengaluru,Koramangala,300000,490,184,Cloudy,Medium
21:00,No,Thursday,Yes,Mumbai,Dadar East,1250000,410,342,Rainy,High
15:00,No,Friday,Yes,Hyderabad,Alwal,290000,919,228,Rainy,High
21:00,No,Thursday,Yes,Mumbai,Prabhadevi,2250000,749,165,Foggy,High
12:00,No,Wednesday,Yes,Hyderabad,Attapur,260000,797,311,Rainy,Medium
17:00,Yes,Thursday,Yes,Chennai,Royapettah,1200000,413,446,Rainy,High
19:00,No,Saturday,Yes,Chennai,Mylapore,780000,737,389,Sunny,Low
10:00,Yes,Tuesday,Yes,Kolkata,Rajarhat,240000,509,416,Sunny,Low
21:00,No,Tuesday,Yes,Hyderabad,Chandanagar,390000,306,191,Sunny,High
18:00,No,Wednesday,Yes,Chennai,Royapettah,1200000,258,384,Foggy,Low
13:00,No,Thursday,Yes,Hyderabad,Shamshabad,310000,694,364,Rainy,Medium
09:00,Yes,Sunday,No,Mumbai,Prabhadevi,2250000,513,487,Sunny,Medium
20:00,No,Friday,Yes,Mumbai,Andheri West,1300000,780,425,Rainy,Medium
14:00,No,Saturday,Yes,Bengaluru,Ulsoor,220000,418,102,Rainy,Medium
14:00,Yes,Sunday,No,Bengaluru,MG Road,340000,107,297,Sunny,High
13:00,No,Monday,Yes,Chennai,Chromepet,1320000,356,198,Rainy,Medium
12:00,No,Thursday,Yes,Bengaluru,Hebbal,290000,524,370,Foggy,Low
22:00,Yes,Sunday,No,Hyderabad,Charminar,210000,784,452,Foggy,Low
14:00,Yes,Monday,Yes,Mumbai,Kalbadevi,2450000,738,226,Cloudy,High
09:00,No,Saturday,Yes,Chennai,T Nagar,800000,663,97,Rainy,Medium
14:00,Yes,Monday,Yes,Chennai,Mylapore,780000,488,123,Sunny,Low
09:00,No,Thursday,Yes,Bengaluru,Hulimavu,600000,159,376,Rainy,Medium
20:00,Yes,Friday,Yes,Mumbai,Prabhadevi,2250000,718,91,Foggy,Medium
10:00,No,Wednesday,Yes,Hyderabad,Gachibowli,140000,262,224,Foggy,Medium
14:00,No,Wednesday,Yes,Kolkata,Sealdah,220000,240,256,Foggy,High
13:00,No,Sunday,No,Kolkata,Tangra,510000,828,204,Rainy,High
09:00,No,Tuesday,Yes,Mumbai,Dadar East,1250000,118,288,Sunny,High
21:00,No,Saturday,Yes,Kolkata,Alipore,550000,878,455,Cloudy,Low
18:00,Yes,Tuesday,Yes,Mumbai,Prabhadevi,2250000,869,204,Cloudy,Medium
20:00,Yes,Thursday,Yes,Chennai,Chromepet,1320000,206,188,Rainy,Medium
10:00,Yes,Tuesday,Yes,Chennai,Nungambakkam,900000,570,110,Foggy,High
13:00,Yes,Sunday,No,Mumbai,Chembur,1650000,651,250,Cloudy,Low
13:00,No,Saturday,Yes,Bengaluru,Jayanagar,250000,555,268,Cloudy,High
15:00,No,Tuesday,Yes,Chennai,Guindy,1340000,613,227,Cloudy,Medium
22:00,No,Wednesday,Yes,Mumbai,Mazgaon,2400000,690,412,Foggy,Low
20:00,Yes,Friday,Yes,Chennai,Nungambakkam,900000,759,299,Sunny,Low
10:00,Yes,Thursday,Yes,Kolkata,Esplanade,200000,164,418,Rainy,High
14:00,No,Sunday,No,Hyderabad,Himayatnagar,230000,154,160,Foggy,Low
08:00,No,Tuesday,Yes,Chennai,Mandaveli,1120000,368,247,Rainy,High
09:00,No,Friday,Yes,Mumbai,Mazgaon,2400000,439,156,Foggy,Medium
08:00,No,Saturday,Yes,Hyderabad,Alwal,290000,338,352,Rainy,High
11:00,No,Saturday,Yes,Kolkata,Maniktala,350000,937,290,Rainy,High
19:00,No,Monday,Yes,Mumbai,Chembur,1650000,865,101,Cloudy,High
09:00,No,Wednesday,Yes,Hyderabad,Attapur,260000,264,450,Foggy,Medium
13:00,Yes,Tuesday,Yes,Kolkata,Joka,530000,995,69,Foggy,Low
12:00,No,Friday,Yes,Hyderabad,Patancheru,380000,366,466,Cloudy,High
22:00,No,Tuesday,Yes,Mumbai,Dadar East,1250000,985,332,Sunny,High
18:00,Yes,Saturday,Yes,Mumbai,Matunga,2300000,313,312,Rainy,Medium
08:00,Yes,Wednesday,Yes,Hyderabad,Gachibowli,140000,311,452,Sunny,Low
20:00,Yes,Sunday,No,Kolkata,Sealdah,220000,139,140,Rainy,Low
13:00,No,Tuesday,Yes,Bengaluru,Nagavara,620000,618,270,Cloudy,High
11:00,No,Monday,Yes,Bengaluru,Majestic,560000,174,321,Cloudy,High
08:00,No,Sunday,No,Bengaluru,Nagavara,620000,251,238,Sunny,Medium
18:00,No,Sunday,No,Kolkata,Cossipore,570000,416,215,Sunny,Low
21:00,Yes,Friday,Yes,Hyderabad,Alwal,290000,394,297,Foggy,Low
12:00,Yes,Friday,Yes,Kolkata,Maniktala,350000,744,243,Rainy,High
21:00,Yes,Saturday,Yes,Chennai,Choolaimedu,1140000,821,252,Foggy,Medium
17:00,No,Friday,Yes,Bengaluru,Ulsoor,220000,825,460,Cloudy,Medium
20:00,No,Tuesday,Yes,Kolkata,Esplanade,200000,907,471,Rainy,Medium
10:00,Yes,Friday,Yes,Hyderabad,Gachibowli,140000,140,424,Sunny,Low
19:00,Yes,Sunday,No,Hyderabad,Nizampet,400000,818,299,Cloudy,Low
18:00,Yes,Saturday,Yes,Hyderabad,Gachibowli,140000,880,408,Rainy,High
15:00,Yes,Saturday,Yes,Kolkata,Esplanade,200000,336,287,Cloudy,Low
15:00,Yes,Thursday,Yes,Hyderabad,Charminar,210000,755,230,Rainy,High
11:00,Yes,Wednesday,Yes,Hyderabad,Himayatnagar,230000,376,490,Cloudy,Medium
08:00,Yes,Friday,Yes,Mumbai,Dadar East,1250000,701,146,Rainy,Low
08:00,No,Monday,Yes,Chennai,Mandaveli,1120000,936,432,Rainy,Low
18:00,No,Thursday,Yes,Chennai,Guindy,1340000,647,216,Sunny,Low
14:00,No,Saturday,Yes,Bengaluru,Hulimavu,600000,245,424,Foggy,High
18:00,No,Sunday,No,Hyderabad,Begumpet,190000,819,337,Sunny,Medium
12:00,Yes,Sunday,No,Hyderabad,Charminar,210000,418,455,Cloudy,Low
19:00,Yes,Thursday,Yes,Bengaluru,Hebbal,290000,688,432,Foggy,Medium
18:00,No,Tuesday,Yes,Chennai,Nungambakkam,900000,246,144,Cloudy,Medium
20:00,No,Friday,Yes,Mumbai,Girgaon,2550000,952,271,Cloudy,Medium
22:00,No,Tuesday,Yes,Chennai,Mylapore,780000,548,109,Rainy,High
20:00,Yes,Thursday,Yes,Bengaluru,MG Road,340000,929,94,Foggy,Medium
21:00,Yes,Thursday,Yes,Mumbai,Matunga,2300000,394,163,Foggy,Medium
11:00,No,Friday,Yes,Bengaluru,Vijayanagar,260000,535,259,Rainy,Medium
14:00,No,Saturday,Yes,Hyderabad,Shamshabad,310000,372,155,Foggy,High
16:00,No,Monday,Yes,Kolkata,Esplanade,200000,343,351,Rainy,Low
18:00,No,Saturday,Yes,Hyderabad,Alwal,290000,335,141,Cloudy,Low
13:00,No,Sunday,No,Bengaluru,Ulsoor,220000,479,99,Foggy,High
17:00,No,Wednesday,Yes,Hyderabad,Shamshabad,310000,204,350,Rainy,High
15:00,No,Tuesday,Yes,Kolkata,Maniktala,350000,511,149,Rainy,High
20:00,Yes,Saturday,Yes,Hyderabad,Shamshabad,310000,505,499,Sunny,High
18:00,No,Thursday,Yes,Mumbai,Juhu Beach,1150000,879,459,Cloudy,High
17:00,No,Wednesday,Yes,Kolkata,Rajarhat,240000,297,66,Rainy,Medium
17:00,Yes,Saturday,Yes,Mumbai,Lower Parel,1550000,739,384,Sunny,Low
17:00,Yes,Sunday,No,Hyderabad,Himayatnagar,230000,847,76,Sunny,Medium
22:00,Yes,Wednesday,Yes,Kolkata,Sealdah,220000,790,85,Sunny,Low
16:00,Yes,Friday,Yes,Mumbai,Prabhadevi,2250000,289,470,Cloudy,Low
11:00,No,Friday,Yes,Chennai,Guindy,1340000,932,294,Rainy,Medium
20:00,No,Monday,Yes,Kolkata,Cossipore,570000,460,426,Sunny,High
12:00,Yes,Thursday,Yes,Hyderabad,Gachibowli,140000,799,212,Foggy,Medium
14:00,No,Saturday,Yes,Bengaluru,MG Road,340000,214,162,Rainy,High
12:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,673,170,Foggy,High
16:00,Yes,Saturday,Yes,Hyderabad,Nizampet,400000,525,175,Cloudy,Low
17:00,No,Friday,Yes,Bengaluru,Majestic,560000,193,302,Rainy,Medium
19:00,No,Tuesday,Yes,Chennai,Nungambakkam,900000,711,445,Sunny,Medium
21:00,Yes,Monday,Yes,Chennai,Nungambakkam,900000,942,415,Foggy,High
21:00,No,Friday,Yes,Bengaluru,Koramangala,300000,577,186,Sunny,Medium
15:00,Yes,Thursday,Yes,Chennai,Mandaveli,1120000,728,218,Sunny,High
16:00,Yes,Wednesday,Yes,Bengaluru,Jayanagar,250000,240,350,Rainy,High
15:00,Yes,Tuesday,Yes,Bengaluru,Hebbal,290000,256,413,Rainy,Low
22:00,No,Thursday,Yes,Hyderabad,Charminar,210000,287,73,Foggy,High
20:00,No,Tuesday,Yes,Kolkata,Dum Dum,270000,592,144,Cloudy,High
12:00,No,Sunday,No,Mumbai,Dadar East,1250000,969,471,Foggy,Medium
18:00,No,Wednesday,Yes,Mumbai,Juhu Beach,1150000,967,377,Sunny,High
15:00,Yes,Wednesday,Yes,Chennai,Mylapore,780000,553,179,Rainy,Medium
21:00,Yes,Tuesday,Yes,Mumbai,Juhu Beach,1150000,738,67,Rainy,Low
10:00,No,Saturday,Yes,Chennai,Mylapore,780000,873,427,Sunny,Low
20:00,Yes,Wednesday,Yes,Bengaluru,Yelahanka,270000,847,367,Foggy,Low
11:00,No,Monday,Yes,Bengaluru,Vijayanagar,260000,644,212,Rainy,Medium
21:00,No,Monday,Yes,Kolkata,Maniktala,350000,365,319,Rainy,Low
19:00,Yes,Tuesday,Yes,Mumbai,Juhu Beach,1150000,352,80,Rainy,High
14:00,No,Monday,Yes,Chennai,Chromepet,1320000,620,187,Cloudy,High
14:00,No,Friday,Yes,Mumbai,Dadar East,1250000,380,380,Cloudy,Low
20:00,No,Thursday,Yes,Mumbai,Prabhadevi,2250000,902,365,Rainy,Medium
